Curvature_Error,Curvature_AbsError,Curvature_True,RunID
-2.625632802265472e-05,2.625632802265472e-05,0.01,test 1
-8.621418430802483e-06,8.621418430802483e-06,0.01,test 1
3.773862386991997e-06,3.773862386991997e-06,0.01,test 1
-9.480722754605375e-07,9.480722754605375e-07,0.01,test 1
-7.905150988073498e-06,7.905150988073498e-06,0.01,test 1
7.739107721701013e-06,7.739107721701013e-06,0.01,test 1
-2.603621123711819e-06,2.603621123711819e-06,0.01,test 1
-1.5836562463240889e-06,1.5836562463240889e-06,0.01,test 1
-6.114973755425024e-06,6.114973755425024e-06,0.01,test 1
2.957553564776963e-06,2.957553564776963e-06,0.01,test 1
-4.76957207106235e-07,4.76957207106235e-07,0.01,test 1
2.9019999922032247e-06,2.9019999922032247e-06,0.01,test 1
-2.0302737749958166e-06,2.0302737749958166e-06,0.01,test 1
-2.9163301451390344e-06,2.9163301451390344e-06,0.01,test 1
-2.0114063292395526e-05,2.0114063292395526e-05,0.01,test 1
-2.63349376972144e-06,2.63349376972144e-06,0.01,test 1
-2.5588398360754105e-06,2.5588398360754105e-06,0.01,test 1
1.3302951034349988e-05,1.3302951034349988e-05,0.01,test 1
1.909978554561452e-05,1.909978554561452e-05,0.01,test 1
-1.9677654816471074e-05,1.9677654816471074e-05,0.01,test 1
1.9295558068704866e-06,1.9295558068704866e-06,0.01,test 1
2.572956690708589e-07,2.572956690708589e-07,0.01,test 1
8.526672335758267e-06,8.526672335758267e-06,0.01,test 1
-1.0511740029698485e-05,1.0511740029698485e-05,0.01,test 1
-1.2382627316112269e-05,1.2382627316112269e-05,0.01,test 1
-6.956689059017113e-06,6.956689059017113e-06,0.01,test 1
-1.4648613060094795e-05,1.4648613060094795e-05,0.01,test 1
-1.863551705791333e-05,1.863551705791333e-05,0.01,test 1
-1.0514466052144456e-05,1.0514466052144456e-05,0.01,test 1
-1.2800421368778722e-05,1.2800421368778722e-05,0.01,test 1
-1.194838969650197e-06,1.194838969650197e-06,0.01,test 1
2.422192317809435e-06,2.422192317809435e-06,0.01,test 1
-1.6609039176444101e-06,1.6609039176444101e-06,0.01,test 1
4.9398769871675935e-06,4.9398769871675935e-06,0.01,test 1
-1.6583018599396898e-06,1.6583018599396898e-06,0.01,test 1
5.276298517545991e-06,5.276298517545991e-06,0.01,test 1
2.0871203039452e-06,2.0871203039452e-06,0.01,test 1
-1.126529343222632e-06,1.126529343222632e-06,0.01,test 1
-9.06681448911012e-06,9.06681448911012e-06,0.01,test 1
-1.1100909101530165e-06,1.1100909101530165e-06,0.01,test 1
-3.933644611049669e-07,3.933644611049669e-07,0.01,test 1
-2.2347783848637726e-07,2.2347783848637726e-07,0.01,test 1
-1.1069537789350214e-07,1.1069537789350214e-07,0.01,test 1
1.7264385625964662e-08,1.7264385625964662e-08,0.01,test 1
-2.797910969350864e-07,2.797910969350864e-07,0.01,test 1
3.531540959667012e-07,3.531540959667012e-07,0.01,test 1
1.5037006570982336e-07,1.5037006570982336e-07,0.01,test 1
-5.14993870317712e-07,5.14993870317712e-07,0.01,test 1
-1.0263975485161336e-07,1.0263975485161336e-07,0.01,test 1
-2.3535929405057998e-07,2.3535929405057998e-07,0.01,test 1
-1.4740159586801305e-06,1.4740159586801305e-06,0.01,test 1
-5.407714308795081e-07,5.407714308795081e-07,0.01,test 1
-1.0621368276321486e-06,1.0621368276321486e-06,0.01,test 1
-2.0151450373043917e-06,2.0151450373043917e-06,0.01,test 1
2.0528600143746023e-06,2.0528600143746023e-06,0.01,test 1
-1.2708389817463195e-06,1.2708389817463195e-06,0.01,test 1
-1.005459188224006e-06,1.005459188224006e-06,0.01,test 1
-1.356818490680714e-06,1.356818490680714e-06,0.01,test 1
-1.0109051823727067e-06,1.0109051823727067e-06,0.01,test 1
-2.0724065434903766e-06,2.0724065434903766e-06,0.01,test 1
3.2624909095686078e-06,3.2624909095686078e-06,0.01,test 1
6.958728598089464e-07,6.958728598089464e-07,0.01,test 1
-1.4602167772888308e-06,1.4602167772888308e-06,0.01,test 1
-1.5372232219611204e-07,1.5372232219611204e-07,0.01,test 1
8.262232421892696e-07,8.262232421892696e-07,0.01,test 1
-9.997473668001827e-07,9.997473668001827e-07,0.01,test 1
-1.3036654850119567e-06,1.3036654850119567e-06,0.01,test 1
-1.5476072907048832e-06,1.5476072907048832e-06,0.01,test 1
-3.611944934860112e-06,3.611944934860112e-06,0.01,test 1
-8.793500573547886e-06,8.793500573547886e-06,0.01,test 1
-6.61094549010352e-06,6.61094549010352e-06,0.01,test 1
-4.684645713775443e-06,4.684645713775443e-06,0.01,test 1
-3.99544339470953e-06,3.99544339470953e-06,0.01,test 1
1.5183955124533494e-06,1.5183955124533494e-06,0.01,test 1
-5.591252571410937e-06,5.591252571410937e-06,0.01,test 1
-7.063109432516729e-06,7.063109432516729e-06,0.01,test 1
4.783404757941964e-06,4.783404757941964e-06,0.01,test 1
-7.82131193232706e-06,7.82131193232706e-06,0.01,test 1
-3.447459733614197e-06,3.447459733614197e-06,0.01,test 1
-1.3488818397314195e-08,1.3488818397314195e-08,0.01,test 1
-4.1581637170891306e-06,4.1581637170891306e-06,0.01,test 1
-3.243049201379078e-06,3.243049201379078e-06,0.01,test 1
-6.272497289483772e-06,6.272497289483772e-06,0.01,test 1
-3.355183812460069e-06,3.355183812460069e-06,0.01,test 1
-2.468061884622688e-06,2.468061884622688e-06,0.01,test 1
-4.540017510316907e-06,4.540017510316907e-06,0.01,test 1
-1.0954331089389063e-05,1.0954331089389063e-05,0.01,test 1
-2.077196690802169e-06,2.077196690802169e-06,0.01,test 1
-1.7482675967878114e-06,1.7482675967878114e-06,0.01,test 1
-1.1070545933153028e-05,1.1070545933153028e-05,0.01,test 1
-2.6154505697716796e-06,2.6154505697716796e-06,0.01,test 1
-2.15688812249884e-07,2.15688812249884e-07,0.01,test 1
4.383502229110894e-06,4.383502229110894e-06,0.01,test 1
-7.532411615298468e-06,7.532411615298468e-06,0.01,test 1
-1.8875762945683855e-06,1.8875762945683855e-06,0.01,test 1
-2.872673007560389e-07,2.872673007560389e-07,0.01,test 1
-1.5882509742642242e-06,1.5882509742642242e-06,0.01,test 1
-2.0893515365518617e-06,2.0893515365518617e-06,0.01,test 1
-2.1735563116628137e-06,2.1735563116628137e-06,0.01,test 1
-8.266911655565104e-06,8.266911655565104e-06,0.01,test 1
-3.0512198596066575e-06,3.0512198596066575e-06,0.01,test 1
-1.9729766453924213e-07,1.9729766453924213e-07,0.01,test 1
-1.1885933924246639e-07,1.1885933924246639e-07,0.01,test 1
-1.2076278733553353e-06,1.2076278733553353e-06,0.01,test 1
1.2679937354336326e-05,1.2679937354336326e-05,0.01,test 1
3.963149371731187e-06,3.963149371731187e-06,0.01,test 1
8.264296190944181e-07,8.264296190944181e-07,0.01,test 1
-8.643313710057082e-06,8.643313710057082e-06,0.01,test 1
5.910438927822503e-06,5.910438927822503e-06,0.01,test 1
-3.315634686721844e-06,3.315634686721844e-06,0.01,test 1
-1.5048284661978162e-06,1.5048284661978162e-06,0.01,test 1
-9.91228351945525e-07,9.91228351945525e-07,0.01,test 1
-7.925116357731382e-07,7.925116357731382e-07,0.01,test 1
-1.2225746088105616e-06,1.2225746088105616e-06,0.01,test 1
-2.477110990139683e-06,2.477110990139683e-06,0.01,test 1
-6.099115441252773e-07,6.099115441252773e-07,0.01,test 1
4.0074382187671453e-08,4.0074382187671453e-08,0.01,test 1
5.584631667509415e-07,5.584631667509415e-07,0.01,test 1
5.237926160670675e-07,5.237926160670675e-07,0.01,test 1
-5.962445693771801e-08,5.962445693771801e-08,0.01,test 1
-1.4665764047835927e-06,1.4665764047835927e-06,0.01,test 1
2.7768325859007376e-06,2.7768325859007376e-06,0.01,test 1
-8.526155869208185e-07,8.526155869208185e-07,0.01,test 1
-1.9545401487037345e-06,1.9545401487037345e-06,0.01,test 1
-2.0928994076858942e-07,2.0928994076858942e-07,0.01,test 1
-1.3344398283685749e-06,1.3344398283685749e-06,0.01,test 1
-4.155092750533426e-06,4.155092750533426e-06,0.01,test 1
-3.656984528230961e-06,3.656984528230961e-06,0.01,test 1
-7.841417629592118e-07,7.841417629592118e-07,0.01,test 1
7.590650970626389e-09,7.590650970626389e-09,0.01,test 1
-8.390935316623244e-07,8.390935316623244e-07,0.01,test 1
-4.2110158140519494e-07,4.2110158140519494e-07,0.01,test 1
6.179693519941382e-07,6.179693519941382e-07,0.01,test 1
-4.3307410635233523e-07,4.3307410635233523e-07,0.01,test 1
-3.6781717219908083e-07,3.6781717219908083e-07,0.01,test 1
3.6632153006289914e-07,3.6632153006289914e-07,0.01,test 1
-4.135533520147061e-07,4.135533520147061e-07,0.01,test 1
-1.996896093914985e-07,1.996896093914985e-07,0.01,test 1
-5.111302977030968e-07,5.111302977030968e-07,0.01,test 1
-6.151123766173772e-07,6.151123766173772e-07,0.01,test 1
-5.830361035196602e-07,5.830361035196602e-07,0.01,test 1
-6.096781198765971e-07,6.096781198765971e-07,0.01,test 1
-2.93309134914016e-07,2.93309134914016e-07,0.01,test 1
-1.382087910815205e-06,1.382087910815205e-06,0.01,test 1
-2.8133974394259353e-07,2.8133974394259353e-07,0.01,test 1
2.4680804835627845e-07,2.4680804835627845e-07,0.01,test 1
-7.85959681511017e-07,7.85959681511017e-07,0.01,test 1
-2.4269563958859153e-06,2.4269563958859153e-06,0.01,test 1
-4.770842108257553e-06,4.770842108257553e-06,0.01,test 1
6.249769136568509e-06,6.249769136568509e-06,0.01,test 1
-9.256570418329779e-07,9.256570418329779e-07,0.01,test 1
-1.2060394465867458e-06,1.2060394465867458e-06,0.01,test 1
1.9814611729174203e-08,1.9814611729174203e-08,0.01,test 1
-8.137076910798985e-07,8.137076910798985e-07,0.01,test 1
-1.0167065941073944e-06,1.0167065941073944e-06,0.01,test 1
-9.826081893392347e-07,9.826081893392347e-07,0.01,test 1
-9.205105357106697e-07,9.205105357106697e-07,0.01,test 1
-9.191244147825628e-07,9.191244147825628e-07,0.01,test 1
-4.555415008598504e-06,4.555415008598504e-06,0.01,test 1
4.738970222397873e-06,4.738970222397873e-06,0.01,test 1
-1.7984248430243793e-06,1.7984248430243793e-06,0.01,test 1
-2.4171377267824534e-06,2.4171377267824534e-06,0.01,test 1
5.352417560699693e-06,5.352417560699693e-06,0.01,test 1
-6.287717889304212e-07,6.287717889304212e-07,0.01,test 1
1.4069430379591574e-07,1.4069430379591574e-07,0.01,test 1
-2.175318993645828e-06,2.175318993645828e-06,0.01,test 1
-1.6297065000784455e-06,1.6297065000784455e-06,0.01,test 1
-1.027128043937231e-07,1.027128043937231e-07,0.01,test 1
9.7450746430576e-07,9.7450746430576e-07,0.01,test 1
-2.570787020299975e-06,2.570787020299975e-06,0.01,test 1
-6.595813339173653e-06,6.595813339173653e-06,0.01,test 1
-6.686776172394257e-06,6.686776172394257e-06,0.01,test 1
3.5778867591030467e-06,3.5778867591030467e-06,0.01,test 1
-2.253770862265317e-06,2.253770862265317e-06,0.01,test 1
-3.7599770012827077e-06,3.7599770012827077e-06,0.01,test 1
1.9125466148295356e-08,1.9125466148295356e-08,0.01,test 1
1.512382478434382e-05,1.512382478434382e-05,0.01,test 1
4.566925152632573e-08,4.566925152632573e-08,0.01,test 1
9.573449515016055e-06,9.573449515016055e-06,0.01,test 1
-6.21337767746713e-06,6.21337767746713e-06,0.01,test 1
-1.9424783524908673e-07,1.9424783524908673e-07,0.01,test 1
-8.837536699633775e-07,8.837536699633775e-07,0.01,test 1
-2.8910012870482504e-06,2.8910012870482504e-06,0.01,test 1
-1.3016918829492768e-05,1.3016918829492768e-05,0.01,test 1
-9.825868845167451e-07,9.825868845167451e-07,0.01,test 1
-6.917013428260621e-06,6.917013428260621e-06,0.01,test 1
-4.61846738270856e-06,4.61846738270856e-06,0.01,test 1
-4.782049949516795e-06,4.782049949516795e-06,0.01,test 1
9.042294796817937e-06,9.042294796817937e-06,0.01,test 1
-1.9704071536705975e-06,1.9704071536705975e-06,0.01,test 1
1.0264596363150982e-05,1.0264596363150982e-05,0.01,test 1
-4.729506544386489e-06,4.729506544386489e-06,0.01,test 1
1.530063928514326e-05,1.530063928514326e-05,0.01,test 1
-3.46045188392638e-05,3.46045188392638e-05,0.01,test 1
-2.7390666072248104e-07,2.7390666072248104e-07,0.01,test 1
-1.9283881743242803e-06,1.9283881743242803e-06,0.01,test 1
-5.762412796424948e-07,5.762412796424948e-07,0.01,test 1
-1.182955157916915e-06,1.182955157916915e-06,0.01,test 1
-1.607669194870348e-06,1.607669194870348e-06,0.01,test 1
-1.7308066128478294e-06,1.7308066128478294e-06,0.01,test 1
8.042646607777509e-07,8.042646607777509e-07,0.01,test 1
-3.7382366893344565e-06,3.7382366893344565e-06,0.01,test 1
1.2736482762756157e-05,1.2736482762756157e-05,0.01,test 1
-7.379962529158873e-07,7.379962529158873e-07,0.01,test 1
-1.0348664986862752e-05,1.0348664986862752e-05,0.01,test 1
8.419330395255387e-07,8.419330395255387e-07,0.01,test 1
-4.482707509230119e-06,4.482707509230119e-06,0.01,test 1
-3.516290067397468e-06,3.516290067397468e-06,0.01,test 1
-2.8339473141323485e-06,2.8339473141323485e-06,0.01,test 1
-1.005037676197161e-05,1.005037676197161e-05,0.01,test 1
-6.937178792635473e-06,6.937178792635473e-06,0.01,test 1
-6.921565670670038e-06,6.921565670670038e-06,0.01,test 1
-8.009159533518134e-07,8.009159533518134e-07,0.01,test 1
4.304325229015707e-06,4.304325229015707e-06,0.01,test 1
2.8847237390217106e-06,2.8847237390217106e-06,0.01,test 1
-2.78810227678436e-06,2.78810227678436e-06,0.01,test 1
-4.112400229286037e-06,4.112400229286037e-06,0.01,test 1
-4.4987362298430644e-07,4.4987362298430644e-07,0.01,test 1
-3.613646818202698e-07,3.613646818202698e-07,0.01,test 1
-5.038897315651214e-07,5.038897315651214e-07,0.01,test 1
1.8072348002828864e-07,1.8072348002828864e-07,0.01,test 1
-1.216194796087311e-07,1.216194796087311e-07,0.01,test 1
-6.226411774327978e-07,6.226411774327978e-07,0.01,test 1
-1.2441738282339965e-07,1.2441738282339965e-07,0.01,test 1
2.8123137242597185e-08,2.8123137242597185e-08,0.01,test 1
-4.518349539482658e-08,4.518349539482658e-08,0.01,test 1
-2.800952952335817e-07,2.800952952335817e-07,0.01,test 1
-7.96521377808071e-07,7.96521377808071e-07,0.01,test 1
-1.0425982892789398e-06,1.0425982892789398e-06,0.01,test 1
-1.1314954275441769e-06,1.1314954275441769e-06,0.01,test 1
-1.0126444872395057e-07,1.0126444872395057e-07,0.01,test 1
-1.505968502860111e-06,1.505968502860111e-06,0.01,test 1
-1.673107329104584e-07,1.673107329104584e-07,0.01,test 1
1.9874286383628204e-07,1.9874286383628204e-07,0.01,test 1
-8.828388471555926e-07,8.828388471555926e-07,0.01,test 1
-4.396131854603885e-07,4.396131854603885e-07,0.01,test 1
5.134328160214668e-07,5.134328160214668e-07,0.01,test 1
-1.3291297680569775e-06,1.3291297680569775e-06,0.01,test 1
-1.7633772017161542e-06,1.7633772017161542e-06,0.01,test 1
-1.3859185280813008e-06,1.3859185280813008e-06,0.01,test 1
-1.8360628211804009e-06,1.8360628211804009e-06,0.01,test 1
-2.245174412369641e-06,2.245174412369641e-06,0.01,test 1
-7.142924508315301e-07,7.142924508315301e-07,0.01,test 1
-5.22690987310101e-07,5.22690987310101e-07,0.01,test 1
-6.435287916804061e-07,6.435287916804061e-07,0.01,test 1
1.0828712224478232e-07,1.0828712224478232e-07,0.01,test 1
-1.1719541987732784e-07,1.1719541987732784e-07,0.01,test 1
-7.228740417555141e-07,7.228740417555141e-07,0.01,test 1
-5.955572313001006e-07,5.955572313001006e-07,0.01,test 1
-5.326072523240827e-07,5.326072523240827e-07,0.01,test 1
-9.390242021890122e-07,9.390242021890122e-07,0.01,test 1
-6.787789250083109e-07,6.787789250083109e-07,0.01,test 1
-1.7041182653766002e-06,1.7041182653766002e-06,0.01,test 1
4.3002426086680146e-07,4.3002426086680146e-07,0.01,test 1
-2.4861125523262945e-06,2.4861125523262945e-06,0.01,test 1
-4.805806820707553e-07,4.805806820707553e-07,0.01,test 1
-1.6634296557717365e-07,1.6634296557717365e-07,0.01,test 1
-3.924947683179095e-06,3.924947683179095e-06,0.01,test 1
2.7566010253540774e-06,2.7566010253540774e-06,0.01,test 1
8.169896550232203e-06,8.169896550232203e-06,0.01,test 1
-5.566281878512103e-07,5.566281878512103e-07,0.01,test 1
-4.6378975025393454e-07,4.6378975025393454e-07,0.01,test 1
-1.0073070501985526e-06,1.0073070501985526e-06,0.01,test 1
-7.273765211934097e-07,7.273765211934097e-07,0.01,test 1
1.9009894301237618e-07,1.9009894301237618e-07,0.01,test 1
-9.625246769930096e-08,9.625246769930096e-08,0.01,test 1
6.880957111737862e-08,6.880957111737862e-08,0.01,test 1
1.4575037767493304e-07,1.4575037767493304e-07,0.01,test 1
-2.0374637185738287e-08,2.0374637185738287e-08,0.01,test 1
-4.4275118805080227e-07,4.4275118805080227e-07,0.01,test 1
1.5775773215022382e-07,1.5775773215022382e-07,0.01,test 1
-2.5874966554095824e-07,2.5874966554095824e-07,0.01,test 1
-1.5663154047731997e-07,1.5663154047731997e-07,0.01,test 1
5.04071065988293e-07,5.04071065988293e-07,0.01,test 1
1.5273456190588452e-07,1.5273456190588452e-07,0.01,test 1
-3.4704804909718723e-07,3.4704804909718723e-07,0.01,test 1
-4.606076858381519e-07,4.606076858381519e-07,0.01,test 1
-1.7144007487604473e-07,1.7144007487604473e-07,0.01,test 1
1.7792580850155282e-07,1.7792580850155282e-07,0.01,test 1
2.761541245122068e-07,2.761541245122068e-07,0.01,test 1
-1.4042456231849743e-07,1.4042456231849743e-07,0.01,test 1
1.0658855125432465e-07,1.0658855125432465e-07,0.01,test 1
1.037976400108942e-07,1.037976400108942e-07,0.01,test 1
2.224556644621345e-07,2.224556644621345e-07,0.01,test 1
-2.671021018703368e-07,2.671021018703368e-07,0.01,test 1
-2.3903061643730517e-07,2.3903061643730517e-07,0.01,test 1
2.4614247848275816e-08,2.4614247848275816e-08,0.01,test 1
1.0375544202100018e-07,1.0375544202100018e-07,0.01,test 1
2.9371174244986753e-07,2.9371174244986753e-07,0.01,test 1
-5.290627576644974e-07,5.290627576644974e-07,0.01,test 1
-6.32085062433202e-07,6.32085062433202e-07,0.01,test 1
-6.208462682583821e-07,6.208462682583821e-07,0.01,test 1
-2.1744600615589138e-07,2.1744600615589138e-07,0.01,test 1
-4.305892448309284e-07,4.305892448309284e-07,0.01,test 1
-4.4409453383957576e-07,4.4409453383957576e-07,0.01,test 1
-1.17428428330138e-07,1.17428428330138e-07,0.01,test 1
-9.722917979071433e-08,9.722917979071433e-08,0.01,test 1
-3.4726913810366467e-07,3.4726913810366467e-07,0.01,test 1
-2.8865050698267947e-07,2.8865050698267947e-07,0.01,test 1
-2.5993194984093304e-07,2.5993194984093304e-07,0.01,test 1
-4.658911870042415e-07,4.658911870042415e-07,0.01,test 1
-7.258737729567977e-07,7.258737729567977e-07,0.01,test 1
-4.823786817799436e-07,4.823786817799436e-07,0.01,test 1
-5.185920500718616e-07,5.185920500718616e-07,0.01,test 1
-3.3120396869187885e-07,3.3120396869187885e-07,0.01,test 1
-1.5417409451358444e-07,1.5417409451358444e-07,0.01,test 1
-1.9268482621959127e-08,1.9268482621959127e-08,0.01,test 1
-3.513820241145965e-07,3.513820241145965e-07,0.01,test 1
-6.192542275924168e-07,6.192542275924168e-07,0.01,test 1
2.612037979139725e-07,2.612037979139725e-07,0.01,test 1
2.7174345295678803e-07,2.7174345295678803e-07,0.01,test 1
-5.038091025616476e-07,5.038091025616476e-07,0.01,test 1
-3.8102921424108815e-07,3.8102921424108815e-07,0.01,test 1
-6.604208262032951e-08,6.604208262032951e-08,0.01,test 1
-4.794452026033597e-07,4.794452026033597e-07,0.01,test 1
-4.6204972597996274e-07,4.6204972597996274e-07,0.01,test 1
-9.246281552216518e-08,9.246281552216518e-08,0.01,test 1
-9.289254705724392e-09,9.289254705724392e-09,0.01,test 1
-3.213874633766628e-07,3.213874633766628e-07,0.01,test 1
1.1330254386168748e-06,1.1330254386168748e-06,0.01,test 1
5.919471096991341e-07,5.919471096991341e-07,0.01,test 1
-2.92599514029393e-07,2.92599514029393e-07,0.01,test 1
6.1181862879775e-08,6.1181862879775e-08,0.01,test 1
-6.339149583537568e-07,6.339149583537568e-07,0.01,test 1
-3.8525177696417667e-07,3.8525177696417667e-07,0.01,test 1
-7.571580792030408e-07,7.571580792030408e-07,0.01,test 1
-5.201148148455126e-08,5.201148148455126e-08,0.01,test 1
-1.143338518290113e-06,1.143338518290113e-06,0.01,test 1
8.472492209147392e-07,8.472492209147392e-07,0.01,test 1
-2.846837490171755e-07,2.846837490171755e-07,0.01,test 1
-3.1129257213255435e-07,3.1129257213255435e-07,0.01,test 1
-1.6935248590439073e-06,1.6935248590439073e-06,0.01,test 1
-1.2782876314103991e-06,1.2782876314103991e-06,0.01,test 1
1.1402195019445671e-06,1.1402195019445671e-06,0.01,test 1
-2.181828998616686e-07,2.181828998616686e-07,0.01,test 1
-1.587908223382728e-07,1.587908223382728e-07,0.01,test 1
